id,name,type,address,lat,lng,keywords,description,image_url
1180,제주시센트럴파크레지던스,stay,제주특별자치도 제주시 신대로12길 14. 1~14층 (연동),,,생활숙박업|제주시|도심형|숙소,,
1181,하이레지던스주식회사,stay,제주특별자치도 제주시 은남1길 46 (연동),,,생활숙박업|제주시|도심형|숙소,,
1182,한울타리,stay,제주특별자치도 제주시 중앙로 143. 2.3.4층 (이도일동),,,생활숙박업|제주시|도심형|숙소,,
1183,연동디오션시티2차,stay,제주특별자치도 제주시 연동10길 16. 디오션시티2차 (연동),,,생활숙박업|제주시|도심형|숙소,,
1184,에코퓨리,stay,제주특별자치도 제주시 제원길 17 (연동),,,생활숙박업|제주시|도심형|숙소,,
1185,주식회사재형,stay,제주특별자치도 제주시 제원1길 29. 더블루시티 (연동),,,생활숙박업|제주시|도심형|숙소,,
1186,벤티모호텔앤레지던스,stay,제주특별자치도 제주시 연삼로 14 (연동),,,생활숙박업|제주시|도심형|호텔,,
1187,모아위탁관리2,stay,제주특별자치도 제주시 연동10길 16. 디오션시티2차 (연동),,,생활숙박업|제주시|도심형|숙소,,
1188,모아위탁관리,stay,제주특별자치도 제주시 신대로18길 47 (연동),,,생활숙박업|제주시|도심형|숙소,,
1189,내집인제주,stay,제주특별자치도 서귀포시 중앙로 23-1 (서귀동),,,생활숙박업|서귀포시|도심형|숙소,,
1190,주식회사호텔에어시티,stay,제주특별자치도 제주시 삼무로 56. 호텔에어시티제주 (연동),,,일반숙박업|제주시|도심형|호텔,,
1191,아토스테이,stay,제주특별자치도 서귀포시 표선면 토산중앙로 249,,,생활숙박업|서귀포시|도심형|숙소,,
1192,제이그랜드,stay,제주특별자치도 제주시 삼무로 57 (연동),,,일반숙박업|제주시|도심형|숙소,,
1193,위드스테이호텔,stay,제주특별자치도 제주시 노연로 34. 지하2~지상19층 (노형동),,,일반숙박업|제주시|도심형|호텔,,
1194,에어시티호텔주식회사,stay,제주특별자치도 제주시 삼무로 56. 호텔에어시티제주 (연동),,,일반숙박업|제주시|도심형|호텔,,
1195,호텔에어시티제주,stay,제주특별자치도 제주시 삼무로 56. 호텔에어시티제주 (연동),,,일반숙박업|제주시|도심형|호텔,,
1196,아시아제주노형호텔프리미엄,stay,제주특별자치도 제주시 노연로 53 (노형동),,,일반숙박업|제주시|도심형|호텔,,
1197,센트럴시티호텔,stay,제주특별자치도 제주시 노연로 66 (연동),,,일반숙박업|제주시|도심형|호텔,,
1198,리젠트마린더블루,stay,제주특별자치도 제주시 서부두2길 20 (건입동),,,일반숙박업|제주시|도심형|숙소,,
1199,라마다제주시티호텔,stay,제주특별자치도 제주시 중앙로 304 (이도이동),,,일반숙박업|제주시|도심형|호텔,,
1200,글로스터호텔제주,stay,제주특별자치도 제주시 삼무로 57 (연동),,,일반숙박업|제주시|도심형|호텔,,
1201,그랜드하얏트제주알(R)타워,stay,제주특별자치도 제주시 노연로 12. 제주 드림타워 복합리조트 (노형동),,,일반숙박업|제주시|도심형|숙소,,
1202,(주)위드호텔,stay,제주특별자치도 제주시 노연로 34 (노형동),,,일반숙박업|제주시|도심형|호텔,,
1203,신신호텔제주공항,stay,제주특별자치도 제주시 도령로 124 (연동),,,일반숙박업|제주시|도심형|호텔,,
1204,호텔위드제주,stay,제주특별자치도 제주시 노연로 34 (노형동),,,일반숙박업|제주시|도심형|호텔,,
1205,호텔휘슬락,stay,제주특별자치도 제주시 서부두2길 26 (건입동),,,일반숙박업|제주시|도심형|호텔,,
1206,에프케이알레그리아호텔제주,stay,제주특별자치도 서귀포시 중앙로47번길 25 (서귀동),,,일반숙박업|서귀포시|도심형|호텔,,
1207,모던스테이,stay,제주특별자치도 제주시 광양6길 2 (이도일동),,,생활숙박업|제주시|도심형|숙소,,
1208,모닝마드리드,stay,제주특별자치도 제주시 연동6길 5. 제주1번가 더테라스 (연동),,,생활숙박업|제주시|도심형|숙소,,
1209,머메이드시티(주),stay,제주특별자치도 제주시 삼무로 44 (연동),,,생활숙박업|제주시|도심형|숙소,,
1210,레지던스다들,stay,제주특별자치도 제주시 도령로15길 8 (연동),,,생활숙박업|제주시|도심형|숙소,,
1211,디오션시티1차,stay,제주특별자치도 제주시 신대로18길 47. 디오션시티1차 (연동),,,생활숙박업|제주시|도심형|숙소,,
1212,디오션스테이연동제주,stay,제주특별자치도 제주시 신대로18길 47. 디오션시티 (연동),,,생활숙박업|제주시|도심형|숙소,,
1213,더플레이스주식회사,stay,제주특별자치도 제주시 신광로 88 (연동),,,생활숙박업|제주시|도심형|숙소,,
1214,더블루시티,stay,제주특별자치도 제주시 제원1길 29 (연동),,,생활숙박업|제주시|도심형|숙소,,
1215,더나인스테이,stay,제주특별자치도 제주시 연동6길 5. 제주1번가 더테라스 (연동),,,생활숙박업|제주시|도심형|숙소,,
1216,노형해든빌타워,stay,제주특별자치도 제주시 원노형6길 22. 노형 해든빌 타워 (노형동),,,생활숙박업|제주시|도심형|숙소,,
1217,(주)테이크제주,stay,제주특별자치도 제주시 은남1길 26 (연동),,,생활숙박업|제주시|도심형|숙소,,
1218,콤마앤리조트,stay,제주특별자치도 서귀포시 안덕면 사계중앙로3번길 22,,,생활숙박업|서귀포시|도심형|리조트,,
1219,그랜드밀리언스호텔서귀포,stay,제주특별자치도 서귀포시 서호중앙로 84 (서호동),,,일반숙박업|서귀포시|도심형|호텔,,
1220,호텔에이치아이,stay,제주특별자치도 서귀포시 중앙로47번길 25 (서귀동),,,일반숙박업|서귀포시|도심형|호텔,,
1221,케니스테이제주모슬포,stay,제주특별자치도 서귀포시 대정읍 하모중앙로 22,,,일반숙박업|서귀포시|도심형|숙소,,
1222,신신호텔 제주오션,stay,제주특별자치도 서귀포시 중앙로 14 (서귀동),,,생활숙박업|서귀포시|도심형|호텔,,
1223,프린스,stay,제주특별자치도 제주시 은남4길 46 (연동),,,생활숙박업|제주시|도심형|숙소,,
1224,에코티엘,stay,제주특별자치도 제주시 신광로4길 24 (연동),,,생활숙박업|제주시|도심형|숙소,,
1225,만금,stay,제주특별자치도 제주시 중앙로15길 6 (이도일동),,,일반숙박업|제주시|도심형|숙소,,
1226,대영,stay,제주특별자치도 제주시 고산동산1길 9-12 (이도이동),,,일반숙박업|제주시|도심형|숙소,,
1227,동문레지던스호텔,stay,제주특별자치도 제주시 관덕로8길 7-6. 3. 4층 (이도일동),,,일반숙박업|제주시|도심형|호텔,,
1228,프롬에이치오션팰리스호텔 서귀포,stay,제주특별자치도 서귀포시 중앙로 14. 유동오션펠리스 (서귀동),,,생활숙박업|서귀포시|도심형|호텔,,
1229,남일,stay,제주특별자치도 제주시 중앙로14길 30 (삼도이동),,,일반숙박업|제주시|도심형|숙소,,
1230,도일,stay,제주특별자치도 제주시 신광로 102-1 (연동),,,일반숙박업|제주시|도심형|숙소,,
1231,도깨비하우스,stay,제주특별자치도 제주시 광양13길 4 (이도이동),,,일반숙박업|제주시|도심형|숙소,,
1232,노블레스호텔,stay,제주특별자치도 제주시 연동8길 31 (연동),,,일반숙박업|제주시|도심형|호텔,,
1233,농땡이연구소,stay,제주특별자치도 제주시 중앙로 49. 대영빌딩 4층 (일도일동),,,일반숙박업|제주시|도심형|숙소,,
1234,명월,stay,제주특별자치도 제주시 삼무로1길 10 (연동),,,일반숙박업|제주시|도심형|숙소,,
1235,몽중인,stay,제주특별자치도 제주시 중앙로4길 6 (삼도이동),,,일반숙박업|제주시|도심형|숙소,,
1236,조이호텔,stay,제주특별자치도 제주시 중앙로14길 30-1 (삼도이동),,,생활숙박업|제주시|도심형|호텔,,
1237,탐라지오,stay,제주특별자치도 제주시 신광로 79 (연동),,,생활숙박업|제주시|도심형|숙소,,
1238,더오크라,stay,제주특별자치도 제주시 신광로4길 38 (연동),,,일반숙박업|제주시|도심형|숙소,,
1239,뉴신라,stay,제주특별자치도 제주시 신대로12길 40 (연동),,,일반숙박업|제주시|도심형|숙소,,
1240,청안,stay,제주특별자치도 제주시 원노형2길 19-2 (노형동),,,생활숙박업|제주시|도심형|숙소,,
1241,뉴제주호텔,stay,제주특별자치도 제주시 원노형6길 2 (노형동),,,일반숙박업|제주시|도심형|호텔,,
1242,늘송파크텔,stay,제주특별자치도 제주시 원노형5길 22 (노형동),,,일반숙박업|제주시|도심형|숙소,,
1243,다이아몬드호텔,stay,제주특별자치도 제주시 신대로12길 42 (연동),,,일반숙박업|제주시|도심형|호텔,,
1244,모닝캄,stay,제주특별자치도 제주시 원노형2길 21 (노형동),,,일반숙박업|제주시|도심형|숙소,,
1245,뜨레비호텔,stay,제주특별자치도 제주시 연동7길 8 (연동),,,일반숙박업|제주시|도심형|호텔,,
1246,모나코호텔,stay,제주특별자치도 제주시 제원1길 1 (연동),,,일반숙박업|제주시|도심형|호텔,,
1247,라벤다,stay,제주특별자치도 제주시 제원1길 30 (연동),,,일반숙박업|제주시|도심형|숙소,,
1248,가이아 호텔,stay,제주특별자치도 제주시 연동7길 4 (연동),,,일반숙박업|제주시|도심형|호텔,,
1249,맨하탄호텔,stay,제주특별자치도 제주시 도령로 66 (연동),,,일반숙박업|제주시|도심형|호텔,,
1250,린든게스트하우스,stay,제주특별자치도 제주시 서광로 278. 줌타워 6층 (이도이동),,,일반숙박업|제주시|도심형|게스트하우스,,
1251,간세,stay,제주특별자치도 제주시 서광로 278. 줌타워 2층 (이도이동),,,일반숙박업|제주시|도심형|숙소,,
1252,갤러리호텔비앤비,stay,제주특별자치도 제주시 삼무로3길 48 (연동),,,일반숙박업|제주시|도심형|호텔,,
1253,고요산책,stay,제주특별자치도 제주시 중앙로12길 5. 2~4층 (이도일동),,,일반숙박업|제주시|도심형|숙소,,
1254,국도,stay,제주특별자치도 제주시 삼무로 82 (연동),,,일반숙박업|제주시|도심형|숙소,,
1255,국제호텔,stay,제주특별자치도 제주시 연동1길 8 (연동),,,일반숙박업|제주시|도심형|호텔,,
1256,광명,stay,제주특별자치도 제주시 중앙로 186-2 (이도일동),,,일반숙박업|제주시|도심형|숙소,,
1257,궁무인텔,stay,제주특별자치도 제주시 서광로29길 2 (이도일동),,,일반숙박업|제주시|도심형|숙소,,
1258,라움호텔,stay,제주특별자치도 제주시 신광로10길 1 (연동),,,일반숙박업|제주시|도심형|호텔,,
1259,명승,stay,제주특별자치도 제주시 중앙로3길 3 (건입동),,,일반숙박업|제주시|도심형|숙소,,
1260,금동,stay,제주특별자치도 제주시 중앙로 178-1 (이도일동),,,일반숙박업|제주시|도심형|숙소,,
1261,메이저호텔,stay,제주특별자치도 제주시 사장3길 36 (연동),,,일반숙박업|제주시|도심형|호텔,,
1262,밀감센트럴호텔,stay,제주특별자치도 제주시 사장1길 30 (연동),,,일반숙박업|제주시|도심형|호텔,,
1263,대원,stay,제주특별자치도 제주시 동광로5길 18 (이도일동),,,일반숙박업|제주시|도심형|숙소,,
1264,글로벌,stay,제주특별자치도 제주시 중앙로1길 14-1 (건입동),,,일반숙박업|제주시|도심형|숙소,,
1265,로피하우스,stay,제주특별자치도 제주시 중앙로1길 12 (건입동),,,일반숙박업|제주시|도심형|숙소,,
1266,스테이디앤디풀빌라,stay,제주특별자치도 서귀포시 대정읍 노을해안로 216-1. 2동,,,생활숙박업|서귀포시|오션뷰|숙소,,
1267,조이스,stay,제주특별자치도 제주시 애월읍 광령평화10길 65-4. 제3동 301호,,,생활숙박업|제주시|오션뷰|숙소,,
1268,스테이헤이븐,stay,제주특별자치도 제주시 애월읍 애월로 11,,,생활숙박업|제주시|오션뷰|숙소,,
1269,대정시크릿 A-4,stay,제주특별자치도 서귀포시 대정읍 노을해안로 216-4,,,생활숙박업|서귀포시|오션뷰|숙소,,
1270,스테이데이앤데이(Stay day&Day),stay,제주특별자치도 서귀포시 대정읍 노을해안로 216-7,,,생활숙박업|서귀포시|오션뷰|숙소,,
1271,이야기별방,stay,제주특별자치도 제주시 구좌읍 해맞이해안로 2040,,,생활숙박업|제주시|오션뷰|숙소,,
1272,인더뷰,stay,제주특별자치도 제주시 조천읍 함덕6길 6-1. 1~3층,,,생활숙박업|제주시|오션뷰|숙소,,
1273,제이안,stay,제주특별자치도 제주시 애월읍 장전4길 83. 81,,,생활숙박업|제주시|오션뷰|숙소,,
1274,이레애월,stay,제주특별자치도 제주시 애월읍 하소로 784-4. 제8호동 802호,,,생활숙박업|제주시|오션뷰|숙소,,
1275,유수암쉘2쉘위씨웨일즈,stay,제주특별자치도 제주시 애월읍 유수암로 91-1. 제1동 101호,,,생활숙박업|제주시|오션뷰|숙소,,
1276,제주29애월풀빌라A,stay,제주특별자치도 제주시 애월읍 중산간서로 5405,,,생활숙박업|제주시|오션뷰|숙소,,
1277,마이리틀아일랜드,stay,제주특별자치도 제주시 애월읍 유수암로1길 41-2. 203호,,,생활숙박업|제주시|오션뷰|숙소,,
1278,마이온홈,stay,제주특별자치도 제주시 애월읍 유수암평화길 136. C동 1층,,,생활숙박업|제주시|오션뷰|숙소,,
1279,머무른채,stay,제주특별자치도 제주시 애월읍 애상로 89. B.C동 1~2층,,,생활숙박업|제주시|오션뷰|숙소,,
1280,모음집,stay,제주특별자치도 제주시 애월읍 광령평화10길 65-8. 102동 1층 202호,,,생활숙박업|제주시|오션뷰|숙소,,
1281,바이더힐,stay,제주특별자치도 제주시 애월읍 항파두리로 148,,,생활숙박업|제주시|오션뷰|숙소,,
1282,밧듸,stay,제주특별자치도 제주시 애월읍 광령평화2길 142-19,,,생활숙박업|제주시|오션뷰|숙소,,
1283,보롬코지,stay,제주특별자치도 제주시 구좌읍 해맞이해안로 402,,,생활숙박업|제주시|오션뷰|숙소,,
1284,봄날에햇살,stay,제주특별자치도 제주시 애월읍 봉성로 24. 1층,,,생활숙박업|제주시|오션뷰|숙소,,
1285,소더스111,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 104동 111호,,,생활숙박업|제주시|오션뷰|숙소,,
1286,소소,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 103동 108.109호,,,생활숙박업|제주시|오션뷰|숙소,,
1287,소소엔,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 101동 103호,,,생활숙박업|제주시|오션뷰|숙소,,
1288,소소원113,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 104동 113호,,,생활숙박업|제주시|오션뷰|숙소,,
1289,소소원더테라스,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 103동 107. 110호,,,생활숙박업|제주시|오션뷰|숙소,,
1290,소소원더테라스104호,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 102동 104호,,,생활숙박업|제주시|오션뷰|숙소,,
1291,수현재2,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 101동 102호,,,생활숙박업|제주시|오션뷰|숙소,,
1292,제주29애월풀빌라C,stay,제주특별자치도 제주시 애월읍 중산간서로 5411,,,생활숙박업|제주시|오션뷰|숙소,,
1293,대정시크릿 A-2,stay,제주특별자치도 서귀포시 대정읍 노을해안로 216-8,,,생활숙박업|서귀포시|오션뷰|숙소,,
1294,제주운집풀빌라노천탕가족독채펜션,stay,제주특별자치도 제주시 애월읍 광상로 530,,,생활숙박업|제주시|오션뷰|펜션,,
1295,스테이션제주,stay,제주특별자치도 제주시 애월읍 애납로 132. A동. B동. C동,,,생활숙박업|제주시|오션뷰|숙소,,
1296,스테이여린,stay,제주특별자치도 제주시 애월읍 유수암로1길 41-8. 41-9호,,,생활숙박업|제주시|오션뷰|숙소,,
1297,스테이지니,stay,제주특별자치도 서귀포시 대정읍 노을해안로 216-10,,,생활숙박업|서귀포시|오션뷰|숙소,,
1298,스테이장유7,stay,제주특별자치도 제주시 애월읍 장유길 7,,,생활숙박업|제주시|오션뷰|숙소,,
1299,제주29애월풀빌라B,stay,제주특별자치도 제주시 애월읍 중산간서로 5407,,,생활숙박업|제주시|오션뷰|숙소,,
1300,제주조이랜드,stay,제주특별자치도 제주시 애월읍 애원로 116-5,,,생활숙박업|제주시|오션뷰|숙소,,
1301,스테이인머뭄,stay,제주특별자치도 제주시 애월읍 하소로 784-8. 제6호동 1층 601호,,,생활숙박업|제주시|오션뷰|숙소,,
1302,애월뜰안채한옥펜션,stay,제주특별자치도 제주시 애월읍 천덕로 319. 2층,,,생활숙박업|제주시|오션뷰|펜션,,
1303,쌩텀펜션원,stay,제주특별자치도 제주시 애월읍 광령평화2길 116-31,,,생활숙박업|제주시|오션뷰|펜션,,
1304,영감기록,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 101동 101호,,,생활숙박업|제주시|오션뷰|숙소,,
1305,위드유애월,stay,제주특별자치도 제주시 애월읍 곽납로 38. 가.나.마.바동,,,생활숙박업|제주시|오션뷰|숙소,,
1306,유수암길,stay,제주특별자치도 제주시 애월읍 하소로 784-6. 제7동 702호,,,생활숙박업|제주시|오션뷰|숙소,,
1307,포레823,stay,제주특별자치도 제주시 애월읍 유수암로1길 41-2. 41-3호,,,생활숙박업|제주시|오션뷰|숙소,,
1308,제주댕댕이애견펜션블랙,stay,제주특별자치도 제주시 애월읍 광령평화2길 116-20,,,생활숙박업|제주시|오션뷰|펜션,,
1309,유수암소랑,stay,제주특별자치도 제주시 애월읍 유수암로1길 41-5. 제2동 41-7호,,,생활숙박업|제주시|오션뷰|숙소,,
1310,유수암쉘1-101,stay,제주특별자치도 제주시 애월읍 유수암로 93-1. 제1동 101호,,,생활숙박업|제주시|오션뷰|숙소,,
1311,유수암쉘1-102,stay,제주특별자치도 제주시 애월읍 유수암로 93-1. 101동 102층,,,생활숙박업|제주시|오션뷰|숙소,,
1312,포엠하우스,stay,제주특별자치도 제주시 조천읍 조함해안로 476-1,,,생활숙박업|제주시|오션뷰|숙소,,
1313,풍경채,stay,제주특별자치도 제주시 조천읍 조함해안로 482-1,,,생활숙박업|제주시|오션뷰|숙소,,
1314,유수암쉘3동302호,stay,제주특별자치도 제주시 애월읍 유수암로 93-3. 3동 302호,,,생활숙박업|제주시|오션뷰|숙소,,
1315,유수암쉘2동202호,stay,제주특별자치도 제주시 애월읍 유수암로 93-2. 2동 202호,,,생활숙박업|제주시|오션뷰|숙소,,
1316,유수암쉘2쉘위드림,stay,제주특별자치도 제주시 애월읍 유수암로 91-3. 제3동 302호,,,생활숙박업|제주시|오션뷰|숙소,,
1317,유수암쉘3동301호,stay,제주특별자치도 제주시 애월읍 유수암로 93-3. 제3동 301호,,,생활숙박업|제주시|오션뷰|숙소,,
1318,유수암쉘2쉘위픽쳐스,stay,제주특별자치도 제주시 애월읍 유수암로 91-5. 제5동 502호,,,생활숙박업|제주시|오션뷰|숙소,,
1319,유수암쉘2쉘위스타즈,stay,제주특별자치도 제주시 애월읍 유수암로 91-3. 제3동 301호,,,생활숙박업|제주시|오션뷰|숙소,,
1320,유수암쉘2쉘위키스,stay,제주특별자치도 제주시 애월읍 유수암로 91-5. 제5동 501호,,,생활숙박업|제주시|오션뷰|숙소,,
1321,하도뷰펜션,stay,제주특별자치도 제주시 구좌읍 해맞이해안로 1926-3. A동 2~3층,,,생활숙박업|제주시|오션뷰|펜션,,
1322,유수암쉘2쉘위싱,stay,제주특별자치도 제주시 애월읍 유수암로 91-4. 제4동 402호,,,생활숙박업|제주시|오션뷰|숙소,,
1323,파넬테라스한달살기애월독채팬션,stay,제주특별자치도 제주시 애월읍 유수암평화길 136. B동 1~2층 103호,,,생활숙박업|제주시|오션뷰|숙소,,
1324,쌩텀펜션,stay,제주특별자치도 제주시 애월읍 광령평화2길 116-33,,,생활숙박업|제주시|오션뷰|펜션,,
1325,유수암쉘4동401호,stay,제주특별자치도 제주시 애월읍 유수암로 93-4. 4동 401호,,,생활숙박업|제주시|오션뷰|숙소,,
1326,엘쯔스테이,stay,제주특별자치도 제주시 애월읍 유수암평화길 136. E.D동 103.105호,,,생활숙박업|제주시|오션뷰|숙소,,
1327,조이힐펜션,stay,제주특별자치도 제주시 애월읍 하소로 503-3,,,생활숙박업|제주시|오션뷰|펜션,,
1328,아모르하우스 2,stay,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-20,,,생활숙박업|제주시|오션뷰|숙소,,
1329,주식회사에이치원,stay,제주특별자치도 제주시 애월읍 광령평화10길 65-10. 104동 402호,,,생활숙박업|제주시|오션뷰|숙소,,
1330,유어아일,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 105동 116호,,,생활숙박업|제주시|오션뷰|숙소,,
1331,루마인,stay,제주특별자치도 제주시 구좌읍 해맞이해안로 2498,,,생활숙박업|제주시|오션뷰|숙소,,
1332,홍스랜드,stay,제주특별자치도 제주시 애월읍 어음13길 25-45,,,생활숙박업|제주시|오션뷰|숙소,,
1333,유수암쉘어비네,stay,제주특별자치도 제주시 애월읍 유수암로 89-4. 제4동 402호,,,생활숙박업|제주시|오션뷰|숙소,,
1334,지금이순간,stay,제주특별자치도 제주시 애월읍 애월로 15-1,,,생활숙박업|제주시|오션뷰|숙소,,
1335,애월숲에101,stay,제주특별자치도 제주시 애월읍 광령평화10길 65-6. 제1동 101호,,,생활숙박업|제주시|오션뷰|숙소,,
1336,애월숲에102,stay,제주특별자치도 제주시 애월읍 광령평화10길 65-6. 제1동 102호,,,생활숙박업|제주시|오션뷰|숙소,,
1337,애월숲에201,stay,제주특별자치도 제주시 애월읍 광령평화10길 65-5. 제2동 201호,,,생활숙박업|제주시|오션뷰|숙소,,
1338,유수암쉘쉘위댄스,stay,제주특별자치도 제주시 애월읍 유수암로 91-2. 제2동 202호,,,생활숙박업|제주시|오션뷰|숙소,,
1339,유수암쉘루이의비밀통신,stay,제주특별자치도 제주시 애월읍 유수암로 93-5. 5동 502호,,,생활숙박업|제주시|오션뷰|숙소,,
1340,애월포레스트엠,stay,제주특별자치도 제주시 애월읍 유수암평화길 136. E동. C동 101호. 104호,,,생활숙박업|제주시|오션뷰|숙소,,
1341,에스더하우스,stay,제주특별자치도 제주시 애월읍 광령평화10길 65-9. 103동 1층 301호,,,생활숙박업|제주시|오션뷰|숙소,,
1342,유수암쉘Hansion,stay,제주특별자치도 제주시 애월읍 유수암로 89-1. 제1동 101호,,,생활숙박업|제주시|오션뷰|숙소,,
1343,유수암쉘5동501호,stay,제주특별자치도 제주시 애월읍 유수암로 93-5. 제5동 501호,,,생활숙박업|제주시|오션뷰|숙소,,
1344,유수암쉘4동402호,stay,제주특별자치도 제주시 애월읍 유수암로 93-4. 제4동 402호,,,생활숙박업|제주시|오션뷰|숙소,,
1345,엘쯔,stay,제주특별자치도 제주시 애월읍 유수암평화길 136,,,생활숙박업|제주시|오션뷰|숙소,,
1346,여우비112,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 104동 112호,,,생활숙박업|제주시|오션뷰|숙소,,
1347,로즈스마일,stay,제주특별자치도 제주시 애월읍 광령평화10길 65-3. 제4동 402호,,,생활숙박업|제주시|오션뷰|숙소,,
1348,제주도게스트하우스안녕함덕,stay,제주특별자치도 제주시 조천읍 함덕로 10,,,일반숙박업|제주시|오션뷰|게스트하우스,,
1349,뜰안의행복,stay,제주특별자치도 제주시 애월읍 광령평화10길 65-8. 102동 203호,,,생활숙박업|제주시|오션뷰|숙소,,
1350,무인텔 포유,stay,제주특별자치도 제주시 애월읍 상가목장길 12,,,일반숙박업|제주시|오션뷰|숙소,,
1351,밀레니엄호텔,stay,제주특별자치도 제주시 애월읍 부룡수길 13,,,일반숙박업|제주시|오션뷰|호텔,,
1352,바리스테이,stay,제주특별자치도 제주시 조천읍 조함해안로 476-3 (. 1242. 1240-3),,,일반숙박업|제주시|오션뷰|숙소,,
1353,베누스지점,stay,제주특별자치도 제주시 애월읍 유수암평화5길 92,,,일반숙박업|제주시|오션뷰|숙소,,
1354,뷰,stay,제주특별자치도 제주시 애월읍 평화로 2841,,,일반숙박업|제주시|오션뷰|숙소,,
1355,뷰무인텔,stay,제주특별자치도 제주시 애월읍 평화로 2837,,,일반숙박업|제주시|오션뷰|숙소,,
1356,비치스토리호텔,stay,제주특별자치도 제주시 조천읍 조함해안로 492-5,,,일반숙박업|제주시|오션뷰|호텔,,
1357,빌레리조트,stay,제주특별자치도 제주시 애월읍 고내로13길 79,,,일반숙박업|제주시|오션뷰|리조트,,
1358,삼만원,stay,제주특별자치도 제주시 한림읍 한림해안로 160,,,일반숙박업|제주시|오션뷰|숙소,,
1359,소낭집,stay,제주특별자치도 제주시 애월읍 상귀서길 82-34,,,일반숙박업|제주시|오션뷰|숙소,,
1360,스타하우스,stay,제주특별자치도 제주시 애월읍 하광로 540-66,,,일반숙박업|제주시|오션뷰|숙소,,
1361,라셀,stay,제주특별자치도 제주시 애월읍 유수암평화길 134. 105동 114.115호,,,생활숙박업|제주시|오션뷰|숙소,,
1362,아모르 하우스,stay,제주특별자치도 제주시 구좌읍 해맞이해안로 2060-18,,,일반숙박업|제주시|오션뷰|숙소,,
1363,애월더선셋리조트,stay,제주특별자치도 제주시 애월읍 일주서로 6111,,,일반숙박업|제주시|오션뷰|리조트,,
1364,애월파크힐빌리지,stay,제주특별자치도 제주시 애월읍 광령평화2길 170-2,,,일반숙박업|제주시|오션뷰|숙소,,
1365,애월힐,stay,제주특별자치도 제주시 애월읍 하소로 507,,,일반숙박업|제주시|오션뷰|숙소,,
1366,엑스오드라이브인호텔,stay,제주특별자치도 제주시 애월읍 광령평화2길 35,,,일반숙박업|제주시|오션뷰|호텔,,
1367,예예하우스,stay,제주특별자치도 제주시 애월읍 도치돌길 279-1 (외 1필지 제1.2.3.4.5.6.7.8호),,,일반숙박업|제주시|오션뷰|숙소,,
1368,오로라스테이(AURORASTAY),stay,제주특별자치도 제주시 애월읍 유수암평화길 227,,,일반숙박업|제주시|오션뷰|숙소,,
1369,모이라호텔,stay,제주특별자치도 제주시 애월읍 광령평화8길 20,,,일반숙박업|제주시|오션뷰|호텔,,
1370,월정에비뉴풀빌라,stay,제주특별자치도 제주시 구좌읍 해맞이해안로 486,,,일반숙박업|제주시|오션뷰|숙소,,
1371,머무르다,stay,제주특별자치도 제주시 애월읍 금성1길 29-1,,,일반숙박업|제주시|오션뷰|숙소,,
1372,로하스통나무집,stay,제주특별자치도 제주시 애월읍 봉매동산길 153-20,,,일반숙박업|제주시|오션뷰|숙소,,
1373,라마다바이윈덤제주더함덕호텔,stay,제주특별자치도 제주시 조천읍 신북로 470. 제주 함덕 라마다호텔,,,일반숙박업|제주시|오션뷰|호텔,,
1374,세인트비치호텔,stay,제주특별자치도 제주시 조천읍 조함해안로 504. 골든튤립제주함덕호텔,,,일반숙박업|제주시|오션뷰|호텔,,
1375,에벤에셀호텔,stay,제주특별자치도 제주시 조천읍 조함해안로 504,,,일반숙박업|제주시|오션뷰|호텔,,
1376,웨이스톤호텔,stay,제주특별자치도 제주시 조천읍 함덕6길 10,,,일반숙박업|제주시|오션뷰|호텔,,
1377,유탑 유블레스호텔 제주,stay,제주특별자치도 제주시 조천읍 조함해안로 502,,,일반숙박업|제주시|오션뷰|호텔,,
1378,제주라마다서우봉비치,stay,제주특별자치도 제주시 조천읍 함덕6길 10,,,일반숙박업|제주시|오션뷰|숙소,,
1379,함덕비치스테이제주,stay,제주특별자치도 제주시 조천읍 조함해안로 474. 제주비치,,,일반숙박업|제주시|오션뷰|숙소,,
1380,(주)아이미제주비치호텔,stay,제주특별자치도 제주시 조천읍 조함해안로 474,,,생활숙박업|제주시|오션뷰|호텔,,
1381,마이다스레지던스,stay,제주특별자치도 제주시 조천읍 함덕8길 13-1,,,생활숙박업|제주시|오션뷰|숙소,,
1382,유수암레몬하우스,stay,제주특별자치도 제주시 애월읍 유수암평화길 136. A.B.E동,,,생활숙박업|제주시|오션뷰|숙소,,
1383,제주비치호텔더블유,stay,제주특별자치도 제주시 조천읍 조함해안로 474. 제주비치,,,생활숙박업|제주시|오션뷰|호텔,,
